"","source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"8902","Classical Monocytes","Conventional dendritic cell 2","APP","CD74",0.0294247653078796,18182.1,0.00137944131792348,41268,1.04510588793369,7053,1.51369801716508,2014,0.950598190578024,14573,0,26002.5
"8903","Conventional dendritic cell 1","Erythro-myeloid progenitors","APP","APLP2",0.0294335434623735,21064.9,0.00303902561660159,22031,0.749393957075463,13309,0.594534905673274,16967,0.920827950945601,27015,0,26002.5
"8904","Classical Monocytes","Small pre-B cell","TGFB1","CXCR4",0.0294389914954283,18800.5,0.00240594273974394,27016,0.570936492804412,20211,0.908978599041164,8627,0.955806265660943,12146,0,26002.5
"8905","Mature naive B cells","Conventional dendritic cell 1","HLA-DPB1","CD4",0.0294498899817206,18186.1,0.00240581478160659,27018,0.948618223389678,8622,1.30224153092419,3466,0.923678736394124,25822,0,26002.5
"8906","Pre-B cells","Conventional dendritic cell 2","COPA","CD74",0.0294607916955204,14249.7,0.00240539657095596,27020,1.11058406438531,6115,1.49212987069128,2147,0.960307611938928,9964,0,26002.5
"8907","Classical Monocytes","Megakaryocyte progenitors","HEBP1","ADRA2A",0.0294640077039723,29450.1,0.0116549823661212,3813,1.35104771004327,3814,0.152474827447269,41970,0.756783046232187,71651,0,26002.5
"8908","NK exhausted","Non-classical monocytes","ICAM2","ITGAL_ITGB2",0.0294662437629597,20503.7,0.00331645404993317,20284,0.625053592020975,17757,0.775655675230998,11454,0.920816214860769,27021,0,26002.5
"8909","Plasmacytoid dendritic cell progenitors","Others","GNAI2","S1PR5",0.0294767418393301,12907.3,0.0123466368178624,3441,1.16222481164369,5485,1.03279525701771,6619,0.930251435090019,22989,0,26002.5
"8910","Nonswitched memory B cells","Classical Monocytes","HLA-DQA2","CD4",0.0294787534167518,20468.9,0.00995612568940163,4949,0.709687843697377,14580,0.810970203804165,10545,0.872028218907257,46268,0,26002.5
"8911","Others","Immature B cells","COPA","CD74",0.0294941917390647,18399.7,0.0015208348852143,38559,0.920455206443253,9139,1.27513475685092,3716,0.950587019800433,14582,0,26002.5
"8912","Class switched memory B cells","CD8+ effector memory T cells","HLA-E","KLRC2_KLRD1",0.0295096359075181,14724.1,0.00449011156826317,14584,0.712769466475354,14462,0.905882604868357,8685,0.960473439455902,9887,0,26002.5
"8913","Nonswitched memory B cells","NK exhausted","FAM3C","KIR2DL3",0.0295173601844615,22607.5,0.014089000415922,2760,0.858301995073449,10437,0.664273034377568,14525,0.829351154744604,59313,0,26002.5
"8914","NK exhausted","Mature naive B cells","SPON2","ITGB2",0.0295262697961268,17586.7,0.00240439008634767,27032,1.22182615155221,4919,1.10188638005436,5660,0.927168277827762,24320,0,26002.5
"8915","CD8+CD103+ tissue resident memory T cells","Early erythroid progenitor","LTB","TNFRSF1A",0.0295317315552306,25048.3,0.00319115091893159,21035,0.480214157770991,25363,0.380479281494396,27033,0.923707718814128,25808,0,26002.5
"8916","NK resident","Classical Monocytes","CALR","LRP1",0.0295328131246105,18668.7,0.00921637729248694,5506,0.724837918790081,14058,0.662468225900078,14587,0.906040387537196,33190,0,26002.5
"8917","Plasma cells","Non-classical monocytes","HLA-A","LILRA1",0.0295328131246105,20550.4,0.00800696519817204,6774,1.1781921707731,5324,0.676965983965509,14137,0.950581281540952,14587,0.99,61930
"8918","NK resident","HSCs & MPPs","ARF1","CHRM3",0.0295532197061413,25018.5,0.00946735211463359,5297,1.07352935191531,6625,0.182860038378395,39890,0.869058419387457,47278,0,26002.5
"8919","NK resident","Others","ICAM3","ITGAL",0.0295535866747584,21352.5,0.00359206459630345,18677,0.510101941239844,23525,0.772983088357911,11521,0.92078011874091,27037,0,26002.5
"8920","Pre-B cells","NK exhausted","LGALS9","PTPRC",0.0295535866747584,20799.9,0.0024037091160849,27037,0.585135223800047,19525,0.708312286986573,13192,0.942099695315923,18243,0,26002.5
"8921","Erythro-myeloid progenitors","Others","IL1B","SIGIRR",0.0295590524758669,16179.5,0.00770298371742099,7168,0.810249730398423,11662,0.886607789259673,9027,0.920777825579835,27038,0,26002.5
"8922","NK resident","Nonswitched memory B cells","LGALS1","CD69",0.0295787401674714,17385.5,0.00217825307610468,29318,0.593160963207004,19125,1.03229629344635,6627,0.968150574706403,5855,0,26002.5
"8923","Plasmacytoid dendritic cell progenitors","Late promyelocytes","APP","CD74",0.0295792070470824,10827.7,0.0044881239168073,14593,1.73896412748242,1541,0.93875780802921,8065,0.971995406026458,3937,0,26002.5
"8924","Plasma cells","Plasmacytoid dendritic cell progenitors","IGF1","IGF2R",0.029590037998044,23721.7,0.0688295792408531,213,1.65961476797709,1882,0.536120336088006,19260,0.760973280169824,71251,0,26002.5
"8925","Plasmacytoid dendritic cell progenitors","GammaDelta T cells","HLA-DPA1","LAG3",0.0295915056195931,13080.1,0.0102522042330217,4721,1.07345420830521,6628,1.0438605473038,6444,0.933562608572273,21605,0,26002.5
"8926","Erythro-myeloid progenitors","NK exhausted","TIMP1","CD63",0.0296028080043964,17160.7,0.00240296393092592,27046,0.883686894483783,9851,1.06191171893813,6198,0.945933450598884,16706,0,26002.5
"8927","GammaDelta T cells","Non-classical monocytes","HLA-F","LILRB1",0.0296082810867665,14146.1,0.0148008465697615,2572,1.12631393615626,5911,0.861821443121271,9487,0.921474359991517,26758,0,26002.5
"8928","GammaDelta T cells","Non-classical monocytes","ICAM3","ITGAL",0.0296137549786145,21378.7,0.00384333043326836,17338,0.544447355553742,21563,0.622218087245676,15960,0.923211258135151,26030,0,26002.5
"8929","Plasma cells","Nonswitched memory B cells","MIF","CD74_CXCR4",0.0296206965832921,18313.3,0.0012237534229075,44620,0.639047537696333,17202,1.53957458688088,1883,0.976829725438629,1859,0,26002.5
"8930","Nonswitched memory B cells","CD4+ naive T cells","HLA-DQA1","CD4",0.0296256536504291,17503.9,0.00559542746212603,11167,0.83395681612626,11048,1.06449065602278,6162,0.906156627980737,33140,0,26002.5
"8931","NK exhausted","Non-classical monocytes","ICAM3","ITGAL",0.0296411365831656,22142.5,0.00358761433440155,18707,0.515519834388001,23225,0.628834527067515,15725,0.920734893176504,27053,0,26002.5
"8932","Erythro-myeloid progenitors","CD8+ central memory T cells","TIMP3","CD44",0.0296685384381351,14744.7,0.0152261368174495,2461,2.01876056331488,836,0.583855191013964,17366,0.920724510047012,27058,0,26002.5
"8933","Myelocytes","Megakaryocyte progenitors","GNAI2","ADRA2A",0.029682058857933,17973.3,0.0186202163957155,1756,1.65925560631106,1885,0.780697967266122,11330,0.864322807252135,48893,0,26002.5
"8934","CD8+ effector memory T cells","Classical Monocytes","HLA-DPB1","CD4",0.0297069350771783,24694.3,0.00276173137407824,23995,0.454154855567396,27065,0.460786934843796,22664,0.928401975504043,23745,0,26002.5
"8935","CD8+ effector memory T cells","CD8+CD103+ tissue resident memory T cells","LGALS1","CD69",0.0297069350771783,17356.9,0.00240144157903681,27065,0.584030929840742,19573,0.885160173951227,9056,0.969620634651396,5088,0,26002.5
"8936","Immature B cells","Non-classical monocytes","HLA-C","LILRB1",0.0297109426993001,13150.5,0.0080518654802775,6729,1.04869722455665,7003,0.661627234250314,14610,0.957420761670192,11408,0,26002.5
"8937","NK resident","Non-classical monocytes","HLA-A","APLP2",0.0297109426993001,17880.5,0.00187179509568788,33036,0.708954397810091,14610,0.863916297254015,9447,0.9672740536186,6307,0,26002.5
"8938","Eosinophil-basophil-mast cell progenitors","Classical Monocytes","HMGB1","TLR4",0.029726468852908,11785.9,0.0107992453909931,4325,1.08687785984021,6434,0.971788358446944,7556,0.950523289858494,14612,0,26002.5
"8939","Classical Monocytes","Classical Monocytes","HLA-DQB1","CD4",0.0297343855789791,19428.3,0.00460190528201551,14203,0.584816090619862,19538,0.820104204023172,10328,0.920701175175823,27070,0,26002.5
"8940","Others","CD4+ memory T cells","LGALS1","ITGB1",0.0297343855789791,20230.3,0.00240098857049078,27070,0.498796821890723,24203,0.825283752675068,10221,0.952548355370538,13655,0,26002.5
"8941","Mature naive B cells","Classical Monocytes","B2M","LILRB2",0.0297398781136138,18096.7,0.00445057574797525,14733,0.67566163542894,15797,0.379919900055016,27071,0.96615938404039,6880,0,26002.5
"8942","CD8+ naive T cells","CD8+CD103+ tissue resident memory T cells","HLA-C","CD8B",0.029745371459883,19221.5,0.00518504861922547,12279,0.454059691660102,27072,0.520328818476524,19907,0.958612677461488,10847,0,26002.5
"8943","Conventional dendritic cell 1","Conventional dendritic cell 1","TIMP2","CD44",0.0297519815889933,25812.7,0.00428041226998752,15387,0.495555686274859,24403,0.273485007435929,33700,0.914633195156791,29571,0,26002.5
"8944","Mature naive B cells","Myelocytes","RPS19","C5AR1",0.0297673529631056,22577.9,0.00270283508108996,24494,0.454014693440604,27076,0.497634150556322,20899,0.950903438945444,14418,0,26002.5
"8945","GammaDelta T cells","CD69+PD-1+ memory CD4+ T cells","TGFB1","CXCR4",0.0297728503688975,18163.9,0.00239992986019225,27077,0.603245709042504,18676,1.01508357449439,6897,0.955753385990991,12167,0,26002.5
"8946","Conventional dendritic cell 2","Mature naive B cells","TNFSF13B","CD40",0.0297834053790041,14101.1,0.0164335874012618,2159,1.15868560156134,5527,1.03116889553714,6643,0.913271034280297,30174,0,26002.5
"8947","Plasmacytoid dendritic cell progenitors","Myelocytes","APP","NOTCH2",0.0297834053790041,14356.5,0.00812773132965335,6643,1.66593376145682,1855,1.19099143086843,4563,0.907132797278639,32719,0,26002.5
"8948","Others","Pre-B cells","CALM1","MYLK",0.0297893474596798,18311.7,0.00402429043858629,16475,0.918657814583411,9169,0.720827949339818,12832,0.92068068272572,27080,0,26002.5
"8949","Lymphomyeloid prog","Plasmacytoid dendritic cells","HSP90B1","TLR9",0.0298049637875545,18376.5,0.0177325804332509,1889,1.67104320005478,1833,0.391537145148111,26401,0.899693251066538,35757,0,26002.5
"8950","Late promyelocytes","Plasmacytoid dendritic cells","HSP90B1","TLR7",0.0298090512640439,14029.1,0.0177864583711518,1883,1.39305958246568,3492,1.03106240891513,6645,0.908526993589595,32123,0,26002.5
"8951","CD8+ effector memory T cells","CD8+CD103+ tissue resident memory T cells","TGFB1","CXCR4",0.0298168588610725,18564.3,0.00239845988875861,27085,0.588590442043821,19351,0.931273422363109,8209,0.955740429126657,12174,0,26002.5
"8952","Plasmacytoid dendritic cells","Pre-B cells","CD99","CD81",0.0298197490075508,13453.9,0.00447718886809334,14624,1.10684393510321,6175,1.01833394264208,6856,0.952664810743617,13612,0,26002.5
"8953","CD8+ central memory T cells","CD8+ effector memory T cells","B2M","CD247",0.0298333754559224,16303.9,0.00239807568063391,27088,0.645596847837535,16944,0.930411965989101,8220,0.973489331311042,3265,0,26002.5
"8954","Conventional dendritic cell 1","Late promyelocytes","HMGB1","TLR2",0.0298388826137483,19758.7,0.00405192079612763,16339,0.721127229992131,14183,0.644054961760094,15180,0.920663896352771,27089,0,26002.5
"8955","Class switched memory B cells","Non-classical monocytes","HLA-DPA1","CD4",0.0298431020761905,11571.5,0.0070986147477338,8075,1.13246743309898,5823,1.32082259736938,3330,0.950497904760961,14627,0,26002.5
"8956","Nonswitched memory B cells","CD4+ memory T cells","HLA-DMB","CD4",0.0298431020761905,20102.9,0.00494739210400562,13033,0.708404978466162,14627,0.903633438671257,8723,0.893746815600222,38129,0,26002.5
"8957","CD8+ effector memory T cells","Non-classical monocytes","SELPLG","ITGB2",0.0298443905848289,20928.1,0.00268509664176996,24632,0.634408903750896,17396,0.860274040190793,9520,0.920663875406766,27090,0,26002.5
"8958","Nonswitched memory B cells","CD8+ central memory T cells","HLA-DQA2","LAG3",0.0298586781333108,22579.1,0.0151634395534902,2478,0.745774189933802,13427,0.694702671441934,13589,0.836626962976834,57399,0,26002.5
"8959","Immature B cells","Plasmacytoid dendritic cells","HLA-DQA1","CD4",0.0298603848883888,13319.9,0.0104197948644075,4574,1.0722466529303,6649,1.07216004508222,6058,0.92946262183978,23316,0,26002.5
"8960","Nonswitched memory B cells","CD8+ central memory T cells","HLA-DQA1","LAG3",0.0298664683657767,14720.1,0.0148153653621694,2568,1.06249804246434,6777,1.1715494025659,4806,0.9053746216982,33447,0,26002.5
"8961","Others","Megakaryocyte progenitors","HLA-B","CANX",0.0298820532393492,18679.9,0.00134855482581501,41879,0.708244320022529,14632,1.10554137790997,5604,0.969231332425353,5282,0,26002.5
"8962","CD69+PD-1+ memory CD4+ T cells","Conventional dendritic cell 1","HLA-A","LILRA1",0.0298829691610931,24428.3,0.00291283162340145,22916,0.462670067337584,26504,0.527191604199717,19622,0.920645604969159,27097,0,26002.5
"8963","NK exhausted","CD69+PD-1+ memory CD4+ T cells","HLA-B","CD3G",0.0298995150444649,20063.5,0.00239624568504633,27100,0.48909093613073,24804,0.724803913543157,12713,0.960837590938533,9698,0,26002.5
"8964","Immature B cells","Plasmacytoid dendritic cells","HLA-DRB5","CD4",0.0299246304254159,12796.3,0.010248301128952,4725,1.07166942271945,6654,1.14279388090973,5129,0.933857817445145,21471,0,26002.5
"8965","Others","Others","CD99","PILRB",0.0299271078028704,20878.9,0.00283532316167068,23432,0.615220658611684,18179,0.851997825959957,9676,0.92062308070165,27105,0,26002.5
"8966","CD8+ effector memory T cells","CD8+ naive T cells","HLA-E","KLRK1",0.029938150608478,20823.7,0.00239562675767548,27107,0.504859355541394,23836,0.737908328716575,12375,0.95013900871502,14798,0,26002.5
"8967","Late erythroid progenitor","Classical Monocytes","ICAM4","ITGAM",0.0299522579458407,22911.9,0.0116263932129733,3827,0.769432316205159,12755,0.660541101200333,14641,0.836863144090375,57334,0,26002.5
"8968","Nonswitched memory B cells","NK exhausted","HLA-C","KIR2DL3",0.0299547209286922,19072.1,0.0080326731941891,6747,0.673242597772047,15892,0.37929671898983,27110,0.938574666340988,19609,0,26002.5
"8969","Mature naive B cells","Small pre-B cell","CALM2","MYLK",0.0299602459989384,20566.5,0.00353774228035513,18971,1.29860457460433,4272,0.379273179353069,27111,0.922099403379457,26476,0,26002.5
"8970","Myelocytes","Early erythroid progenitor","LGALS1","ITGB1",0.0299678751719495,10756.9,0.00447249699041789,14643,1.25660034653069,4621,1.84245446385579,870,0.96478600872424,7648,0,26002.5
"8971","Conventional dendritic cell 1","Lymphomyeloid prog","LGALS1","ITGB1",0.0299756859923932,17333.9,0.002194339899874,29132,0.84935118038309,10640,1.05817499681288,6251,0.950472447605236,14644,0,26002.5
"8972","CD8+ central memory T cells","CD8+ effector memory T cells","CLEC2B","KLRF1",0.0299768261014648,21134.1,0.00322767628674667,20817,0.525108961742786,22668,0.884576161682756,9069,0.920602571350719,27114,0,26002.5
"8973","NK exhausted","Erythro-myeloid progenitors","ANXA1","ADRA2A",0.0299897719775485,16671.7,0.0177211386912242,1895,1.87329337349898,1132,0.539312379098934,19123,0.901068648690241,35206,0,26002.5
"8974","Classical Monocytes","Pre-B cells","LGALS9","CD47",0.0299934135435671,21575.7,0.00239499973751357,27117,0.682752264480405,15514,0.636856844493696,15423,0.928258161564099,23822,0,26002.5
"8975","Classical Monocytes","Late promyelocytes","HBEGF","CD44",0.0300044759170474,18885.3,0.00803331500377964,6746,0.64682288063646,16894,0.575960272655716,17665,0.920589394604047,27119,0,26002.5
"8976","Classical Monocytes","Eosinophil-basophil-mast cell progenitors","VCAN","ITGB1",0.0300147621751415,15556.7,0.00447068088956521,14649,1.19197319624403,5187,1.47569841399167,2255,0.914377633484702,29690,0,26002.5
"8977","NK resident","Pre-B cells","CALM1","MYLK",0.0300155415543665,18301.5,0.00401405612436534,16523,0.916395213602053,9215,0.72801541709188,12646,0.920587654900605,27121,0,26002.5
"8978","Nonswitched memory B cells","CD8+ central memory T cells","HLA-F","CD8A",0.0300225818289586,16435.7,0.00819204299177195,6575,0.754606255664322,13178,0.877831614761438,9190,0.920290273617994,27233,0,26002.5
"8979","NK resident","Conventional dendritic cell 2","MIF","CD44_CD74",0.0300225818289586,17946.1,0.00147275768857444,39421,0.707780333245645,14650,0.950782495014086,7861,0.9770489887506,1796,0,26002.5
"8980","CD8+ effector memory T cells","Non-classical monocytes","ICAM3","ITGAL",0.0300321461316225,22449.3,0.00357211575550469,18794,0.513766579622014,23321,0.593738902933971,17005,0.920576765420982,27124,0,26002.5
"8981","GammaDelta T cells","Small pre-B cell","CD99","CD81",0.0300321461316225,17677.1,0.00280440038270561,23664,0.759834156988682,13028,1.0107204739575,6970,0.94092781949659,18721,0,26002.5
"8982","Conventional dendritic cell 1","CD4+ naive T cells","HLA-B","CD3D",0.0300514948782925,21705.7,0.00300918425175176,22250,0.440602467765417,28001,0.324983429656377,30378,0.976712134274705,1897,0,26002.5
"8983","Plasmacytoid dendritic cells","Classical Monocytes","GNAI2","FPR1",0.030066277867008,13120.9,0.0170900404413445,2015,1.09415358539667,6329,1.03031702771538,6665,0.926575174155372,24593,0,26002.5
"8984","Late promyelocytes","Immature B cells","CXCL8","CD79A",0.0300695306866726,11148.5,0.00768374277113178,7190,1.1982510790352,5119,1.39549303684646,2775,0.950448747918789,14656,0,26002.5
"8985","Pro-B cells","CD8+ central memory T cells","HLA-B","CD8A",0.0300695306866726,13693.1,0.00697746857212282,8308,0.740043782023634,13600,0.660087845375986,14656,0.968047585161995,5899,0,26002.5
"8986","CD4+ memory T cells","Others","ICAM2","ITGAL_ITGB2",0.0300709187238224,19708.9,0.00329333850745789,20419,0.664949343457,16229,0.901715635381308,8763,0.920560846897493,27131,0,26002.5
"8987","Nonswitched memory B cells","CD8+ central memory T cells","HLA-DRB5","LAG3",0.0300773606536425,17751.7,0.0099006867944598,4986,0.791891404695527,12155,0.966205678346183,7651,0.894187241435526,37964,0,26002.5
"8988","Conventional dendritic cell 1","Conventional dendritic cell 1","FABP5","RXRA",0.030081761703426,22129.1,0.00273802293990728,24214,1.15626526510285,5557,0.875916608484519,9222,0.873875033240255,45650,0,26002.5
