"","source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank","cellphonedb.pvalue","cellphonedb.rank"
"16232","Nonswitched memory B cells","CD8+ central memory T cells","HLA-F","CD8B",0.0599492583540696,17035.2,0.00715843171503291,10253,1.35321540077736,5557,0.957509911917593,10724,0.928466821940226,29695,0,28947
"16233","Non-classical monocytes","CD8+CD103+ tissue resident memory T cells","HLA-DQB1","LAG3",0.0599555817985772,27753.4,0.0052371279590343,15592,0.60638504628014,25617,0.462277328184613,29312,0.912302759625715,39299,0,28947
"16234","CD56dimCD16+ NK cells","Lymphomyeloid prog","HLA-B","CANX",0.0599555817985772,23998,0.00200600999660071,39299,0.706513504228632,21076,0.475814799386353,28578,0.976863195845929,2090,0,28947
"16235","Conventional dendritic cell 2","Early promyelocytes","GNAI2","EDNRB",0.0599708396129271,31110.8,0.00440917681442652,19262,0.455566016931711,34613,0.393787425025877,33431,0.912300117400893,39301,0,28947
"16236","Plasmacytoid dendritic cell progenitors","CD8+CD103+ tissue resident memory T cells","FAM3C","CLEC2D",0.0599861005334306,29858,0.00298114197879139,28590,0.500232385280435,31652,0.560652496859961,24253,0.918168994801517,35848,0,28947
"16237","Immature B cells","CD56dimCD16+ NK cells","CD22","PTPRC",0.0599867085268576,16465.4,0.00597890819913676,13093,0.935738934564445,13257,1.29570148706265,4846,0.941152259217572,22184,0,28947
"16238","Plasmacytoid dendritic cell progenitors","CD8+CD103+ tissue resident memory T cells","LRPAP1","SORL1",0.0600089977392609,31659.8,0.0028929984101724,29374,0.423978222576743,36892,0.508112803335581,26861,0.917531178875726,36225,0,28947
"16239","CD4+ naive T cells","NK cell progenitors","HLA-E","KLRC3_KLRD1",0.0600166316947949,31928.4,0.00206749171700467,38399,0.411594240752844,37746,0.30596141416451,39307,0.953187644932331,15243,0,28947
"16240","Myelocytes","CD8+ effector memory T cells","B2M","KLRC2",0.060024266427223,27778.2,0.00330470594740678,26023,0.388927961277835,39308,0.383680957986731,34049,0.961795797436455,10564,0,28947
"16241","Early erythroid progenitor","Plasma cells","LPL","SDC1",0.0600280189044682,20967.4,0.0275652722869468,1120,1.10974077814058,9334,0.957264355327576,10729,0.884338804872159,54707,0,28947
"16242","NK T cells","Classical Monocytes","ADAM17","ITGA5",0.0600280189044682,21724.6,0.00998898811062334,6295,1.04164631464844,10729,1.14820910968,6922,0.882397861289184,55730,0,28947
"16243","Late promyelocytes","Plasmacytoid dendritic cells","CLEC11A","ITGB1",0.0600319019366045,20250.2,0.0029866824203821,28553,2.46922198918379,745,1.39920341837218,3697,0.91228658760731,39309,0,28947
"16244","Megakaryocyte progenitors","Conventional dendritic cell 2","APOE","SORL1",0.0600565901904365,18523.4,0.00536955652657716,15076,1.58958986482408,3421,1.97460147072439,911,0.903605154450005,44262,0,28947
"16245","Megakaryocyte progenitors","Early promyelocytes","TF","TFRC",0.0600753060066219,23956,0.00746105045038598,9686,1.802951269675,2243,0.957015440656044,10732,0.855868504179075,68172,0,28947
"16246","Early erythroid progenitor","Classical Monocytes","ANXA2","TLR2",0.0600777313122352,25210.2,0.00847286320567671,8046,0.797587432829008,17476,0.413073096266878,32267,0.912277509944543,39315,0,28947
"16247","Conventional dendritic cell 1","Plasma cells","TNFSF13B","TNFRSF17",0.0600853722619509,27069.8,0.00375074653598976,22934,0.388772051158175,39316,1.21464823225389,5854,0.914003036097739,38298,0,28947
"16248","Class switched memory B cells","CD56brightCD16- NK cells","CD48","CD2",0.0600887361879815,18116.2,0.0038796197961621,22194,0.911018333335395,13948,0.877082561358005,12801,0.957833711939941,12691,0,28947
"16249","Plasmacytoid dendritic cell progenitors","CD8+ naive T cells","HLA-B","CD3D",0.0600930139890944,20503.6,0.00289447256918414,29356,0.730778856745104,20056,0.614183549630117,21943,0.976519527801623,2216,0,28947
"16250","HSCs & MPPs","Myelocytes","CALR","LRP1",0.0601006564937251,31866.2,0.00354729001424661,24318,0.458676798947267,34377,0.305766878089557,39318,0.92398095612625,32371,0,28947
"16251","Plasmacytoid dendritic cell progenitors","CD8+ naive T cells","HLA-B","CD3G",0.0601006564937251,27530.4,0.00274172011880015,30766,0.488151779082117,32407,0.32374024260158,38070,0.967248149540207,7462,0,28947
"16252","Plasmacytoid dendritic cell progenitors","CD8+ naive T cells","HLA-A","CD3D",0.0601082997759024,20521.2,0.00272260084936358,30930,0.785041784068313,17951,0.632875370501381,21175,0.973597319944139,3603,0,28947
"16253","Plasmacytoid dendritic cell progenitors","CD8+ naive T cells","HLA-A","CD3G",0.0601159438356854,27403.4,0.00257891873069867,32355,0.542414706405326,29130,0.342432063472843,36809,0.963215557958554,9776,0,28947
"16254","Non-classical monocytes","CD8+ central memory T cells","TGFB1","TGFBR3",0.0601193686646043,29165.8,0.00453346388034486,18658,0.680736604084722,22197,0.621543540786388,21634,0.884880686803555,54393,0,28947
"16255","CD56brightCD16- NK cells","CD56dimCD16+ NK cells","CD99","PILRB",0.0601235886731337,30709.4,0.00237935505066349,34492,0.569626534382616,27597,0.584911670373856,23190,0.912267591330784,39321,0,28947
"16256","CD8+ central memory T cells","Mature naive B cells","MIF","CD74_CXCR4",0.0601295819707771,21487,0.00165289926896973,45251,0.745027081165661,19468,0.876024833060845,12833,0.980463935103062,936,0,28947
"16257","CD8+CD103+ tissue resident memory T cells","Classical Monocytes","HLA-F","LILRB1",0.0601312342883064,27567,0.00438155625786858,19399,0.570485570213059,27544,0.59751216703267,22623,0.912263353942496,39322,0,28947
"16258","CD4+ memory T cells","Early erythroid progenitor","CALM1","INSR",0.0601312342883064,33591.6,0.00241587803483129,34065,0.426967109103779,36655,0.305736266813825,39322,0.929686264711289,28969,0,28947
"16259","Conventional dendritic cell 2","Non-classical monocytes","TGFB1","ITGB1",0.0601312342883064,32041.2,0.00200436453868609,39322,0.525718585877954,30099,0.441664275943863,30514,0.925787941913834,31324,0,28947
"16260","Megakaryocyte progenitors","Non-classical monocytes","HLA-C","LILRA1",0.0601383913845154,16765.4,0.0112110465378363,5249,1.0934276375028,9613,0.462925278785179,29282,0.961509915199801,10736,0,28947
"16261","CD8+ central memory T cells","Mature naive B cells","COPA","CD74",0.0601397965174102,23411,0.0013278434485096,52500,0.83275646086365,16250,1.33622595044709,4380,0.953669543750583,14978,0,28947
"16262","Plasmacytoid dendritic cells","CD8+CD103+ tissue resident memory T cells","GRN","TNFRSF1B",0.0601465278520627,29027.4,0.00235036280111558,34835,0.604327401898856,25724,0.76378501557093,16307,0.912256808506323,39324,0,28947
"16263","CD56dimCD16+ NK cells","Plasmacytoid dendritic cells","HLA-C","LILRB1",0.0601465278520627,28380.6,0.00200429158859387,39324,0.531503433657907,29746,0.564939371456778,24061,0.945233702522662,19825,0,28947
"16264","CD4+ memory T cells","Classical Monocytes","S100A8","CD68",0.06015001230459,28906,0.00387857649468249,22200,1.00344678804474,11579,-0.00997441895585383,63634,0.94815979228889,18170,0,28947
"16265","Plasmacytoid dendritic cell progenitors","CD8+ naive T cells","HLA-C","CD3D",0.060154175800765,21467.2,0.00298317308353996,28575,0.7325339860094,19977,0.504853312709264,27010,0.975116117176077,2827,0,28947
"16266","CD8+ central memory T cells","Mature naive B cells","SEMA4D","CD72",0.0601602293324032,23434.6,0.00888611704335136,7503,0.890849395649658,14488,0.848775857488654,13610,0.888394913998042,52625,0,28947
"16267","Lymphomyeloid prog","CD56brightCD16- NK cells","MDK","SORL1",0.0601618245274292,28825.8,0.00477035675260098,17485,0.53815743951418,29379,0.468167294276668,28992,0.91225529453761,39326,0,28947
"16268","GammaDelta T cells","CD56brightCD16- NK cells","PKM","CD44",0.0601618245274292,23769.4,0.00200410580680856,39326,0.654539753923928,23380,0.883787679866165,12614,0.954368710770895,14580,0,28947
"16269","Conventional dendritic cell 1","Plasmacytoid dendritic cell progenitors","BST2","LILRA4",0.0601694740321146,24869.4,0.00526927704594579,15469,0.962332269314068,12566,0.485900141438878,28038,0.912254938544449,39327,0,28947
"16270","Plasmacytoid dendritic cell progenitors","CD8+ naive T cells","B2M","CD3D",0.0601771243148805,16635.2,0.00345967638079273,24902,0.92198852490459,13636,0.795037576750427,15249,0.982692478190023,442,0,28947
"16271","Plasmacytoid dendritic cell progenitors","CD8+ naive T cells","B2M","CD3G",0.0601847753757864,21392,0.00327709595134659,26232,0.679361447241603,22256,0.504594269721889,27021,0.975798110734951,2504,0,28947
"16272","Class switched memory B cells","CD8+ central memory T cells","HLA-E","KLRK1",0.060190887860508,15993.8,0.00387754998396514,22204,1.02000155685618,11208,1.00631193894083,9649,0.966427120516227,7961,0,28947
"16273","Plasmacytoid dendritic cell progenitors","CD56brightCD16- NK cells","GNAS","PTGDR",0.0602113330839979,16939,0.00908603243913402,7246,1.22373993904988,7349,0.68878642456255,18947,0.941110701401813,22206,0,28947
"16274","CD8+CD103+ tissue resident memory T cells","Small pre-B cell","CD99","CD81",0.0602153874019966,24988,0.00200357941673801,39333,0.731043488448846,20043,0.948544853597905,10948,0.935319441052904,25669,0,28947
"16275","Myelocytes","CD8+ central memory T cells","B2M","KLRD1",0.0602613287956023,25494,0.00200317717013106,39339,0.482197399981318,32788,0.562281011595263,24169,0.976495669376379,2227,0,28947
"16276","Plasmacytoid dendritic cell progenitors","CD8+ naive T cells","FAM3C","CLEC2D",0.0602843100053096,32975,0.00258130021640994,32335,0.418740195979135,37240,0.499939136247181,27239,0.912593320944213,39114,0,28947
"16277","Erythro-myeloid progenitors","CD56dimCD16+ NK cells","CLEC2B","KLRF1",0.0602996347065384,21043,0.00301474074292293,28339,1.61604422446102,3245,1.2567599235576,5340,0.912234387936579,39344,0,28947
"16278","Plasmacytoid dendritic cell progenitors","CD8+ naive T cells","LRPAP1","SORL1",0.0602996347065384,32496.8,0.00278355974702517,30372,0.408936875546,37929,0.483268155287936,28182,0.916060401168128,37054,0,28947
"16279","CD8+ effector memory T cells","Conventional dendritic cell 1","CCL5","SDC1",0.0603033980367544,14716.8,0.00596850540260008,13122,1.34901251500287,5607,1.39959033123821,3693,0.941082440276803,22215,0,28947
"16280","Conventional dendritic cell 2","NK T cells","HLA-C","LILRB1",0.0603033980367544,25200.7,0.00459059479362831,18355,0.680201847393538,22215,0.816231918300066,14600,0.963127389275087,9828,0.00900000000000001,61005.5
"16281","CD8+ central memory T cells","Plasmacytoid dendritic cells","HLA-C","NOTCH4",0.0603226276017054,21395.6,0.0117689080286263,4864,1.01949109354904,11218,0.305436926909377,39347,0.940401148812993,22602,0,28947
"16282","CD4+ memory T cells","Non-classical monocytes","IL16","CD4",0.0603341087059932,24887,0.00614946857282527,12622,0.798323841861458,17451,0.607370749900045,22218,0.905475786846268,43197,0,28947
"16283","Mature naive B cells","GammaDelta T cells","HLA-B","CD3D",0.0603456275102868,25018.6,0.00200263310013928,39350,0.559178011313252,28152,0.565005614999879,24056,0.971904704619686,4588,0,28947
"16284","Classical Monocytes","CD69+PD-1+ memory CD4+ T cells","TGFB1","ITGB1",0.0603532957052945,26651.6,0.00200229277431621,39351,0.604186399288791,25735,1.09723581365462,7875,0.925752408264413,31350,0,28947
"16285","CD56dimCD16+ NK cells","GammaDelta T cells","GNAI2","F2R",0.0603545886962978,26176.4,0.00463673908027734,18129,0.755655756150283,19047,0.607335154310899,22220,0.90665339084801,42539,0,28947
"16286","Classical Monocytes","CD8+ effector memory T cells","AGTRAP","RACK1",0.0603609646798082,25481,0.00326061551086587,26366,0.625499719975165,24669,0.3053954210134,39352,0.966245628044292,8071,0,28947
"16287","Megakaryocyte progenitors","Non-classical monocytes","VCAN","TLR2",0.0603613793197541,19716.6,0.0151196364724968,3178,0.794424471661533,17582,1.43003314138261,3430,0.901463297935394,45446,0,28947
"16288","Conventional dendritic cell 2","Early promyelocytes","GNAI2","CAV1",0.060376304967591,28137.6,0.00482360939960549,17246,0.560514985919816,28078,0.503684082587776,27063,0.912211557977162,39354,0,28947
"16289","Conventional dendritic cell 1","CD8+CD103+ tissue resident memory T cells","CXCL12","ITGB1",0.0603916483741109,23063.8,0.00316806579205509,27127,0.793989582097581,17601,1.59250130416856,2288,0.912207180733081,39356,0,28947
"16290","GammaDelta T cells","Conventional dendritic cell 2","HMGB1","HAVCR2",0.0604146693325628,30472.6,0.00317344192462014,27069,0.579776588227557,27019,0.305311053147685,39359,0.927974689541596,29969,0,28947
"16291","Plasmacytoid dendritic cell progenitors","CD56dimCD16+ NK cells","ICAM2","ITGAM_ITGB2",0.0604146693325628,31264.6,0.0027234031230458,30920,0.447970710423465,35117,0.569003789140532,23888,0.915414351332519,37451,0,28947
"16292","CD8+ central memory T cells","GammaDelta T cells","HLA-C","CD3G",0.0604146693325628,29157.6,0.00200148107930344,39359,0.469710156359686,33574,0.41977409512834,31867,0.959048958310406,12041,0,28947
"16293","Plasmacytoid dendritic cell progenitors","CD56dimCD16+ NK cells","ICAM2","ITGAL_ITGB2",0.0604223445452638,26833.4,0.00288645616198021,29436,0.617469229778143,25076,0.719776264347928,17807,0.923071269653846,32901,0,28947
"16294","Conventional dendritic cell 2","Erythro-myeloid progenitors","VCAN","ITGB1",0.0604223445452638,32079.6,0.00200139063855827,39360,0.465192119426747,33909,0.63627231202496,21036,0.91589051286668,37146,0,28947
"16295","Late promyelocytes","Classical Monocytes","GNAI2","ADCY7",0.0604300205380057,26496,0.00416555135698531,20553,0.618175791825444,25044,0.699100447153652,18575,0.912194580846785,39361,0,28947
"16296","HSCs & MPPs","Conventional dendritic cell 2","CXCL12","CXCR4",0.0604300205380057,25783.8,0.00200129680139474,39361,0.710533204490286,20909,0.999063095748233,9771,0.928065744448117,29931,0,28947
"16297","Early erythroid progenitor","Classical Monocytes","MIF","TNFRSF14",0.0604453748638501,23514.4,0.00200123067489116,39363,0.696037468160536,21536,0.776201909459496,15864,0.959389235711214,11862,0,28947
"16298","Plasmacytoid dendritic cell progenitors","CD56dimCD16+ NK cells","HLA-E","KLRK1",0.0604530531970715,19619.8,0.00314965484332741,27272,0.922869243798083,13607,0.706442199337243,18307,0.962885686334492,9966,0,28947
"16299","Conventional dendritic cell 1","Classical Monocytes","MDK","SORL1",0.0604607323105718,27085.2,0.00476153882856114,17540,0.561286246790762,28039,0.624197966792178,21535,0.912181216384808,39365,0,28947
"16300","Plasmacytoid dendritic cell progenitors","CD56dimCD16+ NK cells","ICAM3","ITGAL",0.0604760928786464,27653.4,0.00346044721401198,24899,0.544795456049102,28983,0.465268984798709,29165,0.934247115370809,26273,0,28947
"16301","Late promyelocytes","Pro-B cells","CLEC11A","ITGB1",0.0604760928786464,20486.4,0.00297853530636252,28616,2.46885602804395,746,1.30324733154787,4756,0.912177237400346,39367,0,28947
"16302","Conventional dendritic cell 1","CD8+CD103+ tissue resident memory T cells","PKM","CD44",0.0604837743333397,24666.8,0.00200108419536305,39368,0.634002948673621,24282,0.768791397915571,16137,0.954335845033353,14600,0,28947
"16303","Lymphomyeloid prog","Classical Monocytes","HLA-A","APLP2",0.0604914565685497,25382,0.00249742301666899,33210,0.713286190366795,20783,0.305176909118099,39369,0.971871770720152,4601,0,28947
"16304","Megakaryocyte progenitors","Lymphomyeloid prog","BGN","LY96",0.060497069368066,25265,0.0197195599407405,2001,1.58700295794966,3434,0.366294534530808,35266,0.880664081185116,56677,0,28947
"16305","Early erythroid progenitor","Myelocytes","ICAM2","ITGAL_ITGB2",0.0604991395843358,34676.6,0.00229717596255848,35459,0.387895483626387,39370,0.422866465003419,31662,0.914561863022371,37945,0,28947
"16306","CD4+ memory T cells","GammaDelta T cells","B2M","CD3D",0.0605068233807576,22596.6,0.00200084015386691,39371,0.678150812250341,22316,0.649889064964713,20437,0.977364741195666,1912,0,28947
"16307","Plasmacytoid dendritic cells","Pre-pro-B cells","IL16","CD9",0.0605375663739905,24781.6,0.00347568010515927,24796,0.726339812535268,20236,0.965297746919507,10554,0.912164485644131,39375,0,28947
"16308","Late promyelocytes","Early erythroid progenitor","VCAN","ITGB1",0.0605375663739905,34644.2,0.00200060790799728,39375,0.408586277663845,37951,0.454232586028601,29791,0.915875444740739,37157,0,28947
"16309","Megakaryocyte progenitors","Megakaryocyte progenitors","SERPINF1","PLXDC2",0.0605652917474992,24521,0.00898246854877962,7377,1.36851460728361,5378,0.955698873415374,10763,0.850984795143962,70140,0,28947
"16310","CD8+ central memory T cells","Myelocytes","IFNG","IFNGR1_IFNGR2",0.0605801967262068,23604.8,0.0155387361551007,3029,0.897307037615073,14335,0.772573179990027,16003,0.882436626031162,55710,0,28947
"16311","Non-classical monocytes","GammaDelta T cells","HLA-DQA2","LAG3",0.0605904659387804,28024.6,0.00918789766955188,7147,0.725161469757952,20277,0.606642336414275,22243,0.870809441946296,61509,0,28947
"16312","Lymphomyeloid prog","Megakaryocyte progenitors","LGALS3BP","ITGB1",0.0605913966803629,20106,0.00519085918678335,15773,1.08344041971381,9836,1.16718202475696,6592,0.912154320131304,39382,0,28947
"16313","Early erythroid progenitor","CD8+ effector memory T cells","HLA-F","CD8A",0.060606783799152,23181.4,0.00401820344554868,21379,1.15374905450389,8529,0.723246859889301,17668,0.912151315699687,39384,0,28947
"16314","Late promyelocytes","Early erythroid progenitor","CALR","ITGA2B",0.0606298703384998,29501.6,0.00287749902526645,29528,0.697848832425853,21460,0.483202932221107,28186,0.912145998992638,39387,0,28947
"16315","Class switched memory B cells","NK T cells","B2M","KLRD1",0.0606328997987758,28933.5,0.00186349627240952,41519,0.438236840123309,35832,1.42887502208694,3438,0.975651746812332,2566,0.011,61312.5
"16316","Plasmacytoid dendritic cell progenitors","CD56dimCD16+ NK cells","LGALS1","PTPRC",0.060637567414831,19982.6,0.00204379963022067,38758,0.746359883790443,19412,1.1218467509567,7389,0.970583908666801,5407,0,28947
"16317","Plasmacytoid dendritic cells","Aberrant erythroid","B2M","TFRC",0.0606529639126732,25421,0.00301335525510884,28348,0.614360906835793,25232,0.304911376324941,39390,0.970918458225978,5188,0,28947
"16318","Plasmacytoid dendritic cell progenitors","CD56dimCD16+ NK cells","MDK","ITGA4_ITGB1",0.0606914688402747,33535.2,0.00265617468079127,31579,0.388618691441386,39328,0.407968228702729,32564,0.919101961741689,35258,0,28947
"16319","Plasmacytoid dendritic cell progenitors","CD56dimCD16+ NK cells","GRN","TNFRSF1B",0.060706876285764,33158.8,0.00261876033230138,31952,0.397516854059056,38726,0.461077481821895,29376,0.916489094838357,36793,0,28947
"16320","CD8+CD103+ tissue resident memory T cells","Late promyelocytes","HLA-A","APLP2",0.0607145811818432,23575.2,0.00199886835490962,39398,0.643074017126419,23924,0.687930389148881,18981,0.968662812806013,6626,0,28947
